animation_id,component_type,framework,animation_type,viewport_trigger,scroll_linked,hover_trigger,click_trigger,drag_trigger,focus_trigger,mount_trigger,stagger_support,interruptible,reversible,composable,looping,gpu_accelerated,layout_shift_risk,scroll_coupling_risk,motion_stacking_risk,mobile_safe,accessibility_safe,reduced_motion_fallback,requires_layout_measurement,line_count,has_default_export,motion_intents,section_archetypes
jatin_yadav05__marketing_badges,ui,none,exit,false,false,true,true,false,false,false,false,false,false,false,false,true,low,low,low,true,true,false,false,153,false,"exit;slide;glow",""
jatin_yadav05__minimal_dock,ui,none,exit,false,false,true,true,false,false,false,false,false,false,false,false,true,low,low,low,true,true,false,false,154,true,"exit;glow",""
jatin_yadav05__multistep_form,ui,none,entrance,false,false,false,true,false,false,false,false,false,false,false,false,false,medium,low,low,true,true,false,false,161,false,"emphasis","CONTACT;HOW-IT-WORKS"
jatin_yadav05__orbital_clock,animation,css,exit,false,false,true,false,false,false,true,false,false,true,false,false,true,medium,low,low,false,true,false,true,196,false,"exit;flip;slide;glow",""
jatin_yadav05__pixel_trail,ui,none,interactive,false,false,true,false,false,false,true,false,false,false,false,false,true,medium,low,low,false,true,false,true,110,false,"slide;cursor_follow",""
jatin_yadav05__radial_orbital_timeline,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,false,low,low,low,true,true,false,false,80,false,"entrance","HOW-IT-WORKS"
jatin_yadav05__reaction_chip,ui,none,entrance,false,false,false,true,false,false,false,false,false,true,false,false,true,low,low,low,true,true,false,false,135,false,"entrance",""
jatin_yadav05__scale_letter,ui,none,exit,false,false,true,false,false,false,false,false,false,false,false,false,true,low,low,low,true,true,false,false,99,true,"exit;flip;scale;slide",""
jatin_yadav05__shimmer_bg_text,animation,css,text,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,true,true,false,false,53,true,"shimmer",""
jatin_yadav05__showcase_card_1,animation,framer-motion,hover,false,false,true,true,false,false,false,false,true,false,false,false,true,low,low,low,true,true,false,false,117,false,"scale;rotate;glow;bounce;spring;attention","PRODUCT-SHOWCASE"
jatin_yadav05__skills_showcase,ui,none,exit,false,false,true,false,false,false,false,false,false,false,false,false,true,medium,low,low,true,true,false,false,129,false,"exit;emphasis","PRODUCT-SHOWCASE"
jatin_yadav05__smoke_card,ui,none,exit,false,false,true,false,false,false,true,false,true,false,false,false,true,medium,low,low,false,true,false,true,126,false,"exit;slide",""
jatin_yadav05__spotify_card,ui,css,exit,false,false,true,true,false,false,true,true,false,true,false,false,true,medium,low,low,false,true,false,true,602,false,"exit;slide;blur;glow",""
jatin_yadav05__vertical_image_stack,hybrid,framer-motion,interactive,false,false,false,true,false,false,true,false,true,false,false,false,true,medium,low,low,true,true,false,false,254,false,"flip;slide;glow;bounce;spring;drag",""
javierdev0__order_state,ui,none,entrance,false,false,false,false,false,false,true,false,false,true,false,false,false,low,low,low,true,true,false,false,68,false,"entrance","STATS"
javierdev0__order_summary,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,false,low,low,low,true,true,false,false,80,false,"entrance",""
jolbol1__checkbox,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,true,true,false,false,57,false,"entrance",""
jolbol1__combobox,ui,none,exit,false,false,false,false,false,false,true,false,false,false,false,false,false,low,low,low,true,true,false,false,43,false,"exit",""
jolbol1__dropzone,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,false,low,low,low,true,true,false,false,29,false,"entrance",""
jolbol1__field,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,true,true,false,false,90,false,"entrance",""
jolbol1__grid_list,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,true,true,false,false,57,false,"entrance","GALLERY"
jolbol1__radio_group,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,true,true,false,false,57,false,"entrance",""
jolbol1__select,ui,none,exit,false,false,false,false,false,false,true,false,false,false,false,false,false,low,low,low,true,true,false,false,43,false,"exit",""
jolbol1__slider,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,true,true,false,false,57,false,"slide",""
jolbol1__table,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,true,true,false,false,74,false,"entrance",""
jolbol1__tag_group,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,true,true,false,false,57,false,"entrance",""
jolbol1__toggle,ui,none,entrance,false,false,false,false,false,false,true,false,false,true,false,false,true,low,low,low,true,true,false,false,68,false,"entrance",""
jolbol1__toolbar,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,false,low,low,low,true,true,false,false,27,false,"entrance",""
jolbol1__tree,animation,none,entrance,false,false,false,false,false,false,true,false,false,false,true,false,true,low,low,low,true,true,false,false,92,false,"entrance",""
jollyshopland__file_trigger,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,false,low,low,low,true,true,false,false,27,false,"entrance",""
jollyshopland__toggle_group,animation,none,entrance,false,false,false,false,false,false,true,false,false,true,true,false,true,low,low,low,true,true,false,false,89,false,"entrance",""
kaif_ui__emoji_nav,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,true,true,false,false,58,true,"entrance","NAV"
kaif_ui__infinite_slider_horizontal,animation,framer-motion,entrance,false,false,false,false,false,false,true,false,true,false,false,true,false,medium,low,low,true,false,false,false,112,false,"slide;emphasis",""
kaif_ui__macbook_keyboard,ui,none,effect,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,false,true,false,false,1474,true,"glow",""
karthikmudunuri__dynamic_square,animation,css,entrance,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,true,true,false,false,99,false,"entrance",""
kavikatiyar__tracker_card_1,hybrid,framer-motion,entrance,false,false,false,false,false,false,true,true,true,false,false,false,true,low,low,low,true,true,false,false,175,false,"bounce;spring;stagger",""
kavikatiyar__tracker_card,animation,framer-motion,entrance,false,false,false,true,false,false,true,false,true,false,false,false,false,medium,low,low,true,true,false,false,137,false,"spring",""
kedhareswer_12110626__glass_cards,animation,gsap,scroll,false,false,false,false,false,false,true,false,true,false,false,false,true,medium,low,low,true,true,false,false,262,false,"slide;blur;glow;pin",""
kedhareswer_12110626__snow_ball_loading_spinner,ui,none,loading,false,false,false,false,false,false,true,false,false,false,false,false,false,low,low,low,true,true,false,false,15,true,"pin;loading",""
kinfe123__jelly_animated_hero,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,true,true,low,low,low,true,false,false,false,83,true,"entrance","HERO"
kokonutd__action_search_bar,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,true,true,false,false,31,false,"entrance",""
kokonutd__ai_input_with_loading,ui,none,loading,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,true,true,false,false,31,false,"loading",""
kokonutd__ai_input_with_suggestions,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,true,true,false,false,31,false,"entrance",""
kokonutd__animated_ai_input,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,true,true,false,false,25,false,"entrance",""
kokonutd__avatar_picker,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,false,low,low,low,true,true,false,false,80,false,"entrance",""
kokonutd__bento_grid,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,true,true,false,false,157,false,"entrance","GALLERY"
kokonutd__input,ui,none,entrance,false,false,false,true,false,true,false,false,false,false,false,false,true,low,low,low,true,true,false,false,128,false,"entrance",""
kokonutd__matrix_text,animation,framer-motion,entrance,false,false,false,false,false,false,true,false,true,false,false,false,false,low,low,low,true,true,false,false,144,false,"slide",""
kokonutd__numeric_input,ui,none,entrance,false,false,false,true,false,true,false,false,false,false,false,false,false,medium,low,low,true,true,false,false,105,false,"entrance",""
kokonutd__pricing_cards,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,true,true,false,false,57,false,"entrance","PRICING"
kokonutd__use_auto_resize_textarea,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,false,low,low,low,true,true,false,false,58,false,"entrance",""
kokonutd__use_tags,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,false,low,low,low,true,true,false,false,67,false,"slide",""
koustubhayadiyala36__action_searchbar,hybrid,framer-motion,entrance,false,false,false,true,false,true,true,true,true,false,false,false,true,medium,low,low,true,true,false,false,261,false,"exit;stagger",""
koustubhayadiyala36__circular_command_menu,animation,framer-motion,exit,false,false,true,true,false,false,true,false,true,true,false,false,true,low,low,low,true,true,false,false,208,false,"exit;slide;rotate;bounce;spring","NAV"
koustubhayadiyala36__morphing_card_stack,animation,framer-motion,exit,false,false,false,true,true,false,false,false,true,true,false,false,true,medium,low,low,true,true,false,false,230,false,"exit;slide;rotate;bounce;spring;drag",""
koustubhayadiyala36__shatter_button,animation,framer-motion,exit,false,false,true,true,false,false,false,false,true,false,false,false,true,medium,low,low,true,true,false,false,154,false,"exit;scale;slide;rotate;glow;attention",""
kristen17__message_design_card_list,ui,none,entrance,false,false,false,true,false,false,false,false,false,true,false,false,false,low,low,low,true,true,false,false,72,false,"entrance","CONTACT"
kristen17__rounded_box,ui,three.js,entrance,false,false,false,false,false,false,true,true,true,false,false,false,true,low,low,low,false,true,false,false,201,false,"entrance",""
larsen66__bento_monochrome,ui,css,entrance,true,false,false,true,false,false,false,false,false,true,false,false,true,low,low,low,true,true,false,false,346,true,"reveal;blur",""
larsen66__blueprint_gradient_mesh,ui,none,exit,false,false,true,false,false,false,true,false,false,false,false,true,false,medium,low,low,false,false,false,true,364,true,"exit;slide;gradient",""
larsen66__hero_modern,ui,css,entrance,true,false,true,true,false,false,false,false,false,true,false,true,true,medium,low,low,false,false,false,true,510,true,"reveal;exit;blur;emphasis","HERO"
larsen66__navigation_menu_5,ui,none,entrance,false,false,false,false,false,false,true,false,false,true,false,false,true,low,low,low,true,true,false,false,406,true,"reveal;glow","NAV"
larsen66__tabs_1,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,false,low,low,low,true,true,false,false,41,true,"entrance",""
larsen66__team,ui,none,entrance,false,false,false,false,false,false,true,false,false,false,false,false,true,low,low,low,true,true,false,false,74,true,"entrance","TEAM"
lavikatiyar__card_2,animation,framer-motion,entrance,false,false,false,false,false,false,true,true,true,false,false,false,true,low,low,low,true,true,false,false,130,false,"entrance",""
lavikatiyar__card_8,animation,framer-motion,entrance,false,false,false,true,false,false,false,true,true,false,false,false,true,low,low,low,true,true,false,false,129,false,"stagger",""
